,attempt,epoch,loss,lr
0,10,16,0.5229443922916728,0.001
0,10,17,0.5229411672818611,0.001
0,10,18,0.5229547191209005,0.001
0,10,19,0.5229798312787338,0.001
0,11,0,1.067565322483311,0.001
0,11,1,0.5230190748637227,0.001
0,11,2,0.5229092382971471,0.001
0,11,3,0.5229008183315583,0.001
0,11,4,0.5228696535048558,0.001
0,11,5,0.5228747757925821,0.001
0,11,6,0.5229737465258233,0.001
0,11,7,0.5229578331468876,0.001
0,11,8,0.5229350554267153,0.001
0,11,9,0.5229224886960973,0.001
0,11,10,0.522888381877772,0.001
0,11,11,0.5229967100538935,0.001
0,11,12,0.5229499389479705,0.001
0,11,13,0.5229941899810227,0.001
0,11,14,0.5228732915450583,0.001
0,11,15,0.522898141707457,0.001
0,11,16,0.5229452254323325,0.001
0,11,17,0.5229278344677721,0.001
0,11,18,0.5229195954950367,0.001
0,11,19,0.5229229576687994,0.001
0,12,0,0.9681669858910451,0.001
0,12,1,0.5229838138538909,0.001
0,12,2,0.5229455456326692,0.001
0,12,3,0.5229426000710372,0.001
0,12,4,0.522981381197244,0.001
0,12,5,0.5229165202353155,0.001
0,12,6,0.5229429404706122,0.001
0,12,7,0.5228189569707619,0.001
0,12,8,0.522926545889498,0.001
0,12,9,0.5229582276590431,0.001
0,12,10,0.5228951143399228,0.001
0,12,11,0.522961410566882,0.001
0,12,12,0.5229726803117989,0.001
0,12,13,0.5229570240714778,0.001
0,12,14,0.522988357075917,0.001
0,12,15,0.5228414079658306,0.001
0,12,16,0.5229908269002421,0.001
0,12,17,0.5229675431546783,0.001
0,12,18,0.5228672906425483,0.001
0,12,19,0.5228927258177704,0.001
0,13,0,0.9207733000505441,0.001
0,13,1,0.5229617409742591,0.001
0,13,2,0.5228910494916675,0.001
0,13,3,0.5229708240664942,0.001
0,13,4,0.5229380657213635,0.001
0,13,5,0.5229950415138049,0.001
0,13,6,0.52294633759543,0.001
0,13,7,0.5229830671743053,0.001
0,13,8,0.5228872820915602,0.001
0,13,9,0.5228938008600437,0.001
0,13,10,0.5229486110207573,0.001
0,13,11,0.5229236683076839,0.001
0,13,12,0.5229355365849072,0.001
0,13,13,0.5228608704748892,0.001
0,13,14,0.5229788463588548,0.001
0,13,15,0.5229488053288817,0.001
0,13,16,0.5229541376670527,0.001
0,13,17,0.5229023992003782,0.001
0,13,18,0.5229744064253236,0.001
0,13,19,0.52294938566224,0.001
0,14,0,0.9767653527494077,0.001
0,14,1,0.5229688564550391,0.001
0,14,2,0.5229255692706317,0.001
0,14,3,0.52285389302427,0.001
0,14,4,0.5229652322260374,0.001
0,14,5,0.5229340742777522,0.001
0,14,6,0.5229428280583891,0.001
0,14,7,0.5229006824543443,0.001
0,14,8,0.5229621664903515,0.001
0,14,9,0.5228652784623159,0.001
0,14,10,0.522961232821707,0.001
0,14,11,0.5228604736120946,0.001
0,14,12,0.5229277427895719,0.001
0,14,13,0.522899735094708,0.001
0,14,14,0.5229599525413654,0.001
0,14,15,0.5228567650616666,0.001
0,14,16,0.5229610083293792,0.001
0,14,17,0.5229146064086541,0.001
0,14,18,0.5229656153691848,0.001
0,14,19,0.5229012830581902,0.001
0,15,0,0.8646700486349435,0.001
0,15,1,0.5229755476230917,0.001
0,15,2,0.5229171055673223,0.001
0,15,3,0.5229222382441763,0.001
0,15,4,0.5228995322738996,0.001
0,15,5,0.5229331429459623,0.001
0,15,6,0.5229414100727463,0.001
0,15,7,0.5229391142513838,0.001
0,15,8,0.5229951138239015,0.001
0,15,9,0.5229274995969794,0.001
0,15,10,0.5229514948560805,0.001
0,15,11,0.522985870875816,0.001
0,15,12,0.5229314509417397,0.001
0,15,13,0.5228886682150844,0.001
0,15,14,0.5228810169530306,0.001
0,15,15,0.5228711305070551,0.001
0,15,16,0.5229640347988201,0.001
0,15,17,0.5229309339155965,0.001
0,15,18,0.5228902561112385,0.001
0,15,19,0.5229134571058826,0.001
0,16,0,0.9856106252134927,0.001
0,16,1,0.5229731132491787,0.001
0,16,2,0.5229248854615903,0.001
0,16,3,0.5228514779933016,0.001
0,16,4,0.5228991824737937,0.001
0,16,5,0.5229576757930343,0.001
0,16,6,0.522965260640586,0.001
0,16,7,0.522963990101997,0.001
0,16,8,0.5229525495809018,0.001
0,16,9,0.5229161117263329,0.001
0,16,10,0.5229404627987636,0.001
0,16,11,0.5228749923175662,0.001
0,16,12,0.5229288887117716,0.001
0,16,13,0.5229344624439779,0.001
0,16,14,0.5228685529486136,0.001
0,16,15,0.5229438323210286,0.001
0,16,16,0.5229073297527199,0.001
0,16,17,0.5229071009112405,0.001
0,16,18,0.5229536627910437,0.001
0,16,19,0.5228894948941036,0.001
0,17,0,1.0645136213099153,0.001
0,17,1,0.523013630499438,0.001
0,17,2,0.5229539740659633,0.001
0,17,3,0.5229091259010232,0.001
0,17,4,0.5229771391105801,0.001
0,17,5,0.5229504120036081,0.001
0,17,6,0.5230015525736282,0.001
0,17,7,0.5229200040236703,0.001
0,17,8,0.5229634810693856,0.001
0,17,9,0.522855180612608,0.001
0,17,10,0.5228924016425875,0.001
0,17,11,0.5229419643052502,0.001
0,17,12,0.5229164255869427,0.001
0,17,13,0.5229774294187484,0.001
0,17,14,0.5228551650704809,0.001
0,17,15,0.5229456079963197,0.001
0,17,16,0.5229530685293355,0.001
0,17,17,0.5229496391352171,0.001
0,17,18,0.5229171222124229,0.001
0,17,19,0.5229378472463836,0.001
0,18,0,0.915438554372744,0.001
0,18,1,0.5228597102511772,0.001
0,18,2,0.5228244505256946,0.001
0,18,3,0.5228698488876461,0.001
0,18,4,0.5229178952398523,0.001
0,18,5,0.5229537090620747,0.001
0,18,6,0.5229581352804819,0.001
0,18,7,0.5229046344468258,0.001
0,18,8,0.5229795813938728,0.001
0,18,9,0.5229276287167105,0.001
0,18,10,0.5228973448647414,0.001
0,18,11,0.522940712702553,0.001
0,18,12,0.5229347646550814,0.001
0,18,13,0.5229557537260409,0.001
0,18,14,0.5229574819440453,0.001
0,18,15,0.5228919078255809,0.001
0,18,16,0.5229478617226118,0.001
0,18,17,0.522910599987859,0.001
0,18,18,0.5229394647958231,0.001
0,18,19,0.5229080591762789,0.001
0,19,0,0.9630989602004204,0.001
0,19,1,0.5229997920170534,0.001
0,19,2,0.5229388937634186,0.001
0,19,3,0.5228944319172796,0.001
0,19,4,0.522946861406984,0.001
0,19,5,0.5229216872267822,0.001
0,19,6,0.5229375851331397,0.001
0,19,7,0.522951362381807,0.001
0,19,8,0.5229076280455198,0.001
0,19,9,0.5229431498126155,0.001
0,19,10,0.5229590924308968,0.001
0,19,11,0.5229098332904624,0.001
0,19,12,0.522992505304712,0.001
0,19,13,0.5229590271774989,0.001
0,19,14,0.5229839155270665,0.001
0,19,15,0.5229239260612734,0.001
0,19,16,0.5229364947697179,0.001
0,19,17,0.5229568686583028,0.001
0,19,18,0.5228978911176567,0.001
0,19,19,0.5229283395960252,0.001
0,0,0,0.8691480981005766,0.0013738237958832624
0,0,1,0.523009230699034,0.0013738237958832624
0,0,2,0.5231596458675954,0.0013738237958832624
0,0,3,0.5229642088690444,0.0013738237958832624
0,0,4,0.5230656496643273,0.0013738237958832624
0,0,5,0.5230680821317404,0.0013738237958832624
0,0,6,0.523104313145951,0.0013738237958832624
0,0,7,0.5230763664049861,0.0013738237958832624
0,0,8,0.5229434973054151,0.0013738237958832624
0,0,9,0.5230448254894045,0.0013738237958832624
0,0,10,0.5230526906984284,0.0013738237958832624
0,0,11,0.5230848299226973,0.0013738237958832624
0,0,12,0.5230462163082812,0.0013738237958832624
0,0,13,0.5229625425883516,0.0013738237958832624
0,0,14,0.5230276969271161,0.0013738237958832624
0,0,15,0.5230359964128569,0.0013738237958832624
0,0,16,0.5229928611875202,0.0013738237958832624
0,0,17,0.5230560005837599,0.0013738237958832624
0,0,18,0.5229910947171769,0.0013738237958832624
0,0,19,0.5230073461151332,0.0013738237958832624
0,1,0,0.7878961037511086,0.0013738237958832624
0,1,1,0.5229921379405507,0.0013738237958832624
0,1,2,0.5230792741437369,0.0013738237958832624
0,1,3,0.523081975562811,0.0013738237958832624
0,1,4,0.5230500287337496,0.0013738237958832624
0,1,5,0.5230391033530005,0.0013738237958832624
0,1,6,0.5230070931132708,0.0013738237958832624
0,1,7,0.5230830650799504,0.0013738237958832624
0,1,8,0.5231155146477114,0.0013738237958832624
0,1,9,0.5230447640949747,0.0013738237958832624
0,1,10,0.5230430875758294,0.0013738237958832624
0,1,11,0.5230518004115301,0.0013738237958832624
0,1,12,0.5230526375422541,0.0013738237958832624
0,1,13,0.523025918164649,0.0013738237958832624
0,1,14,0.5229782178859952,0.0013738237958832624
0,1,15,0.5230297631951488,0.0013738237958832624
0,1,16,0.5230664419777172,0.0013738237958832624
0,1,17,0.5230034416680835,0.0013738237958832624
0,1,18,0.5230209418158714,0.0013738237958832624
0,1,19,0.5230509171282849,0.0013738237958832624
0,2,0,0.8659293341585681,0.0013738237958832624
0,2,1,0.5230073659451915,0.0013738237958832624
0,2,2,0.5230779137297068,0.0013738237958832624
0,2,3,0.5231241948668175,0.0013738237958832624
0,2,4,0.5231437172072699,0.0013738237958832624
0,2,5,0.52300782614726,0.0013738237958832624
0,2,6,0.5230489005225892,0.0013738237958832624
0,2,7,0.5230381777016717,0.0013738237958832624
0,2,8,0.5230094136873116,0.0013738237958832624
0,2,9,0.5230971802821213,0.0013738237958832624
0,2,10,0.5230461480244235,0.0013738237958832624
0,2,11,0.5230847684166694,0.0013738237958832624
0,2,12,0.5230308732216077,0.0013738237958832624
0,2,13,0.5230906506068841,0.0013738237958832624
0,2,14,0.5229985753981962,0.0013738237958832624
0,2,15,0.5230541597143462,0.0013738237958832624
0,2,16,0.5230762957022806,0.0013738237958832624
0,2,17,0.5230886452485238,0.0013738237958832624
0,2,18,0.523058549913395,0.0013738237958832624
0,2,19,0.5229887273347676,0.0013738237958832624
0,3,0,0.8047412023097475,0.0013738237958832624
0,3,1,0.5230700737288889,0.0013738237958832624
0,3,2,0.523028541947868,0.0013738237958832624
0,3,3,0.5229477536930544,0.0013738237958832624
0,3,4,0.5230948078546412,0.0013738237958832624
0,3,5,0.5230511775915823,0.0013738237958832624
0,3,6,0.5230671833187441,0.0013738237958832624
0,3,7,0.5230650007543016,0.0013738237958832624
0,3,8,0.5230428311888146,0.0013738237958832624
0,3,9,0.52292891061757,0.0013738237958832624
0,3,10,0.5229329769784372,0.0013738237958832624
0,3,11,0.523095880951752,0.0013738237958832624
0,3,12,0.5230953193681926,0.0013738237958832624
0,3,13,0.5230875783068384,0.0013738237958832624
0,3,14,0.5230225566385757,0.0013738237958832624
0,3,15,0.523052425911266,0.0013738237958832624
0,3,16,0.5229769087415853,0.0013738237958832624
0,3,17,0.5230789315527618,0.0013738237958832624
0,3,18,0.5230581951159124,0.0013738237958832624
0,3,19,0.5230551963581067,0.0013738237958832624
0,4,0,0.8587044705420334,0.0013738237958832624
0,4,1,0.5230674900877912,0.0013738237958832624
0,4,2,0.5230534093936529,0.0013738237958832624
0,4,3,0.5230175315701525,0.0013738237958832624
0,4,4,0.5230640344089419,0.0013738237958832624
0,4,5,0.5230988850441404,0.0013738237958832624
0,4,6,0.5229697440594986,0.0013738237958832624
0,4,7,0.5230799375069225,0.0013738237958832624
0,4,8,0.5230100683881072,0.0013738237958832624
0,4,9,0.5230359296461063,0.0013738237958832624
0,4,10,0.5230762047622364,0.0013738237958832624
0,4,11,0.5230742393981839,0.0013738237958832624
0,4,12,0.523073185599134,0.0013738237958832624
0,4,13,0.5230467293915806,0.0013738237958832624
0,4,14,0.5230953186018412,0.0013738237958832624
0,4,15,0.5230445167590336,0.0013738237958832624
0,4,16,0.5230619970274912,0.0013738237958832624
0,4,17,0.5230875461331153,0.0013738237958832624
0,4,18,0.5229714226677415,0.0013738237958832624
0,4,19,0.5229606889037421,0.0013738237958832624
0,5,0,0.968036665547994,0.0013738237958832624
0,5,1,0.5230410700731024,0.0013738237958832624
0,5,2,0.5230630573800024,0.0013738237958832624
0,5,3,0.5230227122653087,0.0013738237958832624
0,5,4,0.5231302062929701,0.0013738237958832624
0,5,5,0.5230207021680148,0.0013738237958832624
0,5,6,0.5230125221143815,0.0013738237958832624
0,5,7,0.5230448308639903,0.0013738237958832624
0,5,8,0.523101677822444,0.0013738237958832624
0,5,9,0.5229162086030722,0.0013738237958832624
0,5,10,0.5230636673200488,0.0013738237958832624
0,5,11,0.5230213650931348,0.0013738237958832624
0,5,12,0.5230666644364288,0.0013738237958832624
0,5,13,0.5230488840970927,0.0013738237958832624
0,5,14,0.5230383816365347,0.0013738237958832624
0,5,15,0.5230517686643045,0.0013738237958832624
0,5,16,0.5231257397840495,0.0013738237958832624
0,5,17,0.5229735332421103,0.0013738237958832624
0,5,18,0.5230393115177191,0.0013738237958832624
0,5,19,0.5230819959145253,0.0013738237958832624
0,6,0,0.903432856955514,0.0013738237958832624
0,6,1,0.5230596772634806,0.0013738237958832624
0,6,2,0.5230110239443636,0.0013738237958832624
0,6,3,0.5231089132594787,0.0013738237958832624
0,6,4,0.5231140207017334,0.0013738237958832624
0,6,5,0.5230370626529736,0.0013738237958832624
0,6,6,0.5230214232016775,0.0013738237958832624
0,6,7,0.5230194331252497,0.0013738237958832624
0,6,8,0.5230407572705456,0.0013738237958832624
0,6,9,0.5230354358442177,0.0013738237958832624
0,6,10,0.5230608838086306,0.0013738237958832624
0,6,11,0.5230681642239009,0.0013738237958832624
0,6,12,0.5230501714737813,0.0013738237958832624
0,6,13,0.5230617088110082,0.0013738237958832624
0,6,14,0.5229610071679187,0.0013738237958832624
0,6,15,0.5230745365368014,0.0013738237958832624
0,6,16,0.5231346787110559,0.0013738237958832624
0,6,17,0.5230683018160656,0.0013738237958832624
0,6,18,0.5229464496407968,0.0013738237958832624
0,6,19,0.5230960675807084,0.0013738237958832624
0,7,0,0.8638905824773062,0.0013738237958832624
0,7,1,0.5230757930694526,0.0013738237958832624
0,7,2,0.5229967387090702,0.0013738237958832624
0,7,3,0.5230545143569622,0.0013738237958832624
0,7,4,0.5230307341885236,0.0013738237958832624
0,7,5,0.5230187848668785,0.0013738237958832624
0,7,6,0.5229620720284828,0.0013738237958832624
0,7,7,0.5230296154832872,0.0013738237958832624
0,7,8,0.5230396053816407,0.0013738237958832624
0,7,9,0.5230117865097454,0.0013738237958832624
0,7,10,0.5230974264482466,0.0013738237958832624
0,7,11,0.5230453503635158,0.0013738237958832624
0,7,12,0.523084642066928,0.0013738237958832624
0,7,13,0.5229908063176757,0.0013738237958832624
0,7,14,0.5230778528388575,0.0013738237958832624
0,7,15,0.5230149719548448,0.0013738237958832624
0,7,16,0.5230637569046129,0.0013738237958832624
0,7,17,0.5230198188204833,0.0013738237958832624
0,7,18,0.5230765652912368,0.0013738237958832624
0,7,19,0.5231479832006266,0.0013738237958832624
0,8,0,0.8629492404936622,0.0013738237958832624
0,8,1,0.5231034283151513,0.0013738237958832624
0,8,2,0.5229365974551758,0.0013738237958832624
0,8,3,0.5230309627820819,0.0013738237958832624
0,8,4,0.5230162362665779,0.0013738237958832624
0,8,5,0.5230215636073193,0.0013738237958832624
0,8,6,0.5231003729326407,0.0013738237958832624
0,8,7,0.5230527371543817,0.0013738237958832624
0,8,8,0.5230484272042532,0.0013738237958832624
0,8,9,0.5230578603941967,0.0013738237958832624
0,8,10,0.5230891288359388,0.0013738237958832624
0,8,11,0.5231091423913623,0.0013738237958832624
0,8,12,0.5230948594905782,0.0013738237958832624
0,8,13,0.5230305877057504,0.0013738237958832624
0,8,14,0.5230637903643947,0.0013738237958832624
0,8,15,0.5230135660699747,0.0013738237958832624
0,8,16,0.5230616721374639,0.0013738237958832624
0,8,17,0.5230965072604666,0.0013738237958832624
0,8,18,0.5231082239923568,0.0013738237958832624
0,8,19,0.5231077095117668,0.0013738237958832624
0,9,0,0.7736508494413181,0.0013738237958832624
0,9,1,0.5230784430573443,0.0013738237958832624
0,9,2,0.5230406671250557,0.0013738237958832624
0,9,3,0.5230710893816729,0.0013738237958832624
0,9,4,0.523043280369238,0.0013738237958832624
0,9,5,0.5230889449123539,0.0013738237958832624
0,9,6,0.5230510716131475,0.0013738237958832624
0,9,7,0.522994278577158,0.0013738237958832624
0,9,8,0.5230379758476453,0.0013738237958832624
0,9,9,0.5229916218683811,0.0013738237958832624
0,9,10,0.5229984049681099,0.0013738237958832624
0,9,11,0.523018033919537,0.0013738237958832624
0,9,12,0.5231294324909165,0.0013738237958832624
0,9,13,0.5230389809163335,0.0013738237958832624
0,9,14,0.5229803876391689,0.0013738237958832624
0,9,15,0.5229994584681262,0.0013738237958832624
0,9,16,0.52299984727629,0.0013738237958832624
0,9,17,0.5230450502136607,0.0013738237958832624
0,9,18,0.5230988539326707,0.0013738237958832624
0,9,19,0.5230475986671121,0.0013738237958832624
0,10,0,0.8267668975478512,0.0013738237958832624
0,10,1,0.5230821699455419,0.0013738237958832624
0,10,2,0.5229565468746071,0.0013738237958832624
0,10,3,0.5231145653565972,0.0013738237958832624
0,10,4,0.5230554100867182,0.0013738237958832624
0,10,5,0.523084176532315,0.0013738237958832624
0,10,6,0.5230444825957096,0.0013738237958832624
0,10,7,0.5230507434154933,0.0013738237958832624
0,10,8,0.522993436517233,0.0013738237958832624
0,10,9,0.5230131231150495,0.0013738237958832624
0,10,10,0.5231029995989349,0.0013738237958832624
0,10,11,0.5230302635302183,0.0013738237958832624
0,10,12,0.5230310167271034,0.0013738237958832624
0,10,13,0.5230594040517651,0.0013738237958832624
0,10,14,0.5230068400255896,0.0013738237958832624
0,10,15,0.5230353185339833,0.0013738237958832624
0,10,16,0.5230394217668035,0.0013738237958832624
0,10,17,0.5230999254863428,0.0013738237958832624
0,10,18,0.523127455899975,0.0013738237958832624
0,10,19,0.5230124181703808,0.0013738237958832624
0,11,0,0.767005067861723,0.0013738237958832624
0,11,1,0.523046017146269,0.0013738237958832624
0,11,2,0.5229712516844421,0.0013738237958832624
0,11,3,0.5230265427960723,0.0013738237958832624
0,11,4,0.5230104455523412,0.0013738237958832624
0,11,5,0.5229857415930325,0.0013738237958832624
0,11,6,0.5230375126265107,0.0013738237958832624
0,11,7,0.5230301219097386,0.0013738237958832624
0,11,8,0.5230502666539332,0.0013738237958832624
0,11,9,0.5229420634445001,0.0013738237958832624
0,11,10,0.523016855456248,0.0013738237958832624
0,11,11,0.5230216721110654,0.0013738237958832624
0,11,12,0.5230217302285444,0.0013738237958832624
0,11,13,0.5230101920940711,0.0013738237958832624
0,11,14,0.5230289708786959,0.0013738237958832624
0,11,15,0.5230005784001364,0.0013738237958832624
0,11,16,0.5230849718006205,0.0013738237958832624
0,11,17,0.5230213206510884,0.0013738237958832624
0,11,18,0.5230288207705667,0.0013738237958832624
0,11,19,0.523076547318266,0.0013738237958832624
0,12,0,0.8090726293382627,0.0013738237958832624
0,12,1,0.5231133252858978,0.0013738237958832624
0,12,2,0.5229488660544107,0.0013738237958832624
0,12,3,0.5230825635334393,0.0013738237958832624
0,12,4,0.5231048161818463,0.0013738237958832624
0,12,5,0.523064038819347,0.0013738237958832624
0,12,6,0.5229668153307665,0.0013738237958832624
0,12,7,0.5230973810697359,0.0013738237958832624
0,12,8,0.5230726283888635,0.0013738237958832624
0,12,9,0.5229505990389404,0.0013738237958832624
0,12,10,0.5231126511468375,0.0013738237958832624
0,12,11,0.5230911639755991,0.0013738237958832624
0,12,12,0.523031831470586,0.0013738237958832624
0,12,13,0.5230284519589682,0.0013738237958832624
0,12,14,0.5229713185890662,0.0013738237958832624
0,12,15,0.522978914051842,0.0013738237958832624
0,12,16,0.5230163064395282,0.0013738237958832624
